,10.0,13.848863713938732,19.179102616724887,26.560877829466868,36.783797718286344,50.9413801481638,70.54802310718642,97.70099572992251,135.30477745798075,187.3817422860383,259.5024211399737,359.38136638046257,497.70235643321087,689.2612104349695,954.5484566618337,1321.9411484660286,1830.7382802953678,2535.3644939701117,3511.191734215131,4862.601580065353,6734.150657750822,9326.0334688322,12915.496650148827,17886.495290574352,24770.76355991709,34304.692863149125,47508.101621027934,65793.32246575682,91116.27561154887,126185.6883066021,174752.8400007683,242012.82647943834,335160.2650938841,464158.8833612772,642807.311728432,890215.0854450375,1232846.7394420658,1707352.6474706887,2364489.412645407,3274549.162877725,4534878.5081285825,6280291.441834247,8697490.026177835,12045035.402587812,16681005.372000592,23101297.00083158,31992671.377973843,44306214.575838774,61359072.734131634,84975343.59086438,117681195.24349943,162975083.46206403,225701971.9633917,312571584.96882355,432876128.10830617,599484250.3189421,830217568.1319735,1149756995.3977356,1592282793.3410938,2205130739.903041,3053855508.833412,4229242874.389499,5857020818.056673,8111308307.896855,11233240329.780266,15556761439.304722,21544346900.31878,29836472402.833344,41320124001.15334,57223676593.502205,79248289835.39153,109749876549.30545,151991108295.2933,210490414451.20218,291505306282.51697,403701725859.65497,559081018251.2223,774263682681.1278,1072267222010.3209,1484968262254.4636,2056512308348.6514,2848035868435.793,3944206059437.648,5462277217684.337,7564633275546.291,10476157527896.62,14508287784959.373,20092330025650.457,27825594022071.258,38535285937105.195,53366992312063.016,73907220335257.75,102353102189902.69,141747416292680.2,196304065004026.84,271858824273294.0,376493580679245.56,521400828799967.4,722080901838545.6,1000000000000000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40404040404040403,0.05078956385065847,0.043650381115698966,0.03745554746481239,0.03209577053476176,0.027470221883075574,0.023487087917179128,0.020063665309887235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5050505050505051,0.1346187673119783,0.11781672055516967,0.10274288522990149,0.08930782993801378,0.07740426566487058,0.06691373502066778,0.057712414933119294,0.04967587106884108,0.04268273661685951,0.03661738287766214,0.03137170620411889,0.02684618194999544,0.022950339637702988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6060606060606061,0.26166202274479167,0.23506127594628157,0.21004520522878556,0.18674148190531337,0.16522980990425595,0.14554339243482073,0.12767298551964446,0.11157282505148647,0.09716763669196105,0.08435998412709056,0.07303734360460257,0.06307846742402357,0.05435877755928209,0.046754686085393904,0.04014685783592087,0.034422509841004034,0.029476885815165055,0.025214060006950034,0.021547221573146924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7070707070707071,0.4027510248093956,0.37161178903086145,0.3409374948537628,0.31101068312355584,0.2820988399727874,0.2544430968950049,0.2282485880016869,0.20367735214303107,0.18084433071061146,0.15981660201840142,0.14061559567524617,0.12322171957516559,0.10758065211195267,0.09361051044161228,0.08120917890478718,0.07026122962531245,0.06064404639590215,0.0522329374126439,0.04490516897775765,0.038542960426134476,0.033035549624138905,0.028280473923745997,0.024184221582583265,0.020662401744193204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8080808080808081,0.5294352322488047,0.49923557299433563,0.4684227172523202,0.43722726686113933,0.4059063683724363,0.37473615079900924,0.34400200501653144,0.3139873306944685,0.2849616632194394,0.25716926492081826,0.2308192704050277,0.20607830056764798,0.1830661347742759,0.16185462430117992,0.142469627649636,0.12489542621991279,0.10908088468592092,0.09494656531828694,0.08239206885238459,0.07130301689675766,0.06155726863570388,0.053030140776971324,0.045598549739743754,0.03914410725289108,0.0335552733873401,0.028728709617349857,0.024569986805513477,0.020993797457119268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
